Image_array,Image_Path,class_0,class_1,Label
"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.76078431 0.76078431 0.76078431]
  [0.78039216 0.78039216 0.78039216]
  [0.80784314 0.80784314 0.80784314]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.76470588 0.76470588 0.76470588]
  [0.78431373 0.78431373 0.78431373]
  [0.80392157 0.80392157 0.80392157]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.76078431 0.76078431 0.76078431]
  [0.78823529 0.78823529 0.78823529]
  [0.81176471 0.81176471 0.81176471]]

 ...

 [[0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.00784314 0.00784314 0.00784314]
  ...
  [0.01960784 0.01960784 0.01960784]
  [0.04313725 0.04313725 0.04313725]
  [0.16078431 0.16078431 0.16078431]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.00784314 0.00784314 0.00784314]
  ...
  [0.01960784 0.01960784 0.01960784]
  [0.03137255 0.03137255 0.03137255]
  [0.13333333 0.13333333 0.13333333]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.01568627 0.01568627 0.01568627]
  ...
  [0.01960784 0.01960784 0.01960784]
  [0.02745098 0.02745098 0.02745098]
  [0.16862745 0.16862745 0.16862745]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-1065.png,0.0,1.0,Viral_Pneumonia
"[[[0.34509804 0.34509804 0.34509804]
  [0.29411765 0.29411765 0.29411765]
  [0.3254902  0.3254902  0.3254902 ]
  ...
  [0.76078431 0.76078431 0.76078431]
  [0.37254902 0.37254902 0.37254902]
  [0.14509804 0.14509804 0.14509804]]

 [[0.29803922 0.29803922 0.29803922]
  [0.31764706 0.31764706 0.31764706]
  [0.33333333 0.33333333 0.33333333]
  ...
  [0.60784314 0.60784314 0.60784314]
  [0.16078431 0.16078431 0.16078431]
  [0.14901961 0.14901961 0.14901961]]

 [[0.27843137 0.27843137 0.27843137]
  [0.34117647 0.34117647 0.34117647]
  [0.4        0.4        0.4       ]
  ...
  [0.34509804 0.34509804 0.34509804]
  [0.12941176 0.12941176 0.12941176]
  [0.13333333 0.13333333 0.13333333]]

 ...

 [[0.10196078 0.10196078 0.10196078]
  [0.10196078 0.10196078 0.10196078]
  [0.10196078 0.10196078 0.10196078]
  ...
  [0.12941176 0.12941176 0.12941176]
  [0.13333333 0.13333333 0.13333333]
  [0.13333333 0.13333333 0.13333333]]

 [[0.10196078 0.10196078 0.10196078]
  [0.10196078 0.10196078 0.10196078]
  [0.10196078 0.10196078 0.10196078]
  ...
  [0.12941176 0.12941176 0.12941176]
  [0.13333333 0.13333333 0.13333333]
  [0.13333333 0.13333333 0.13333333]]

 [[0.10196078 0.10196078 0.10196078]
  [0.10196078 0.10196078 0.10196078]
  [0.10196078 0.10196078 0.10196078]
  ...
  [0.13333333 0.13333333 0.13333333]
  [0.13333333 0.13333333 0.13333333]
  [0.13333333 0.13333333 0.13333333]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-1039.png,0.0,1.0,Viral_Pneumonia
"[[[0.98431373 0.98431373 0.98431373]
  [0.96862745 0.96862745 0.96862745]
  [0.94901961 0.94901961 0.94901961]
  ...
  [0.94509804 0.94509804 0.94509804]
  [0.96470588 0.96470588 0.96470588]
  [0.91372549 0.91372549 0.91372549]]

 [[0.9372549  0.9372549  0.9372549 ]
  [0.90588235 0.90588235 0.90588235]
  [0.88627451 0.88627451 0.88627451]
  ...
  [0.89019608 0.89019608 0.89019608]
  [0.91372549 0.91372549 0.91372549]
  [0.87843137 0.87843137 0.87843137]]

 [[0.70980392 0.70980392 0.70980392]
  [0.63137255 0.63137255 0.63137255]
  [0.56078431 0.56078431 0.56078431]
  ...
  [0.81568627 0.81568627 0.81568627]
  [0.83529412 0.83529412 0.83529412]
  [0.81176471 0.81176471 0.81176471]]

 ...

 [[0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  ...
  [0.09019608 0.09019608 0.09019608]
  [0.09411765 0.09411765 0.09411765]
  [0.09019608 0.09019608 0.09019608]]

 [[0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  ...
  [0.09019608 0.09019608 0.09019608]
  [0.09411765 0.09411765 0.09411765]
  [0.09019608 0.09019608 0.09019608]]

 [[0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  ...
  [0.09019608 0.09019608 0.09019608]
  [0.09411765 0.09411765 0.09411765]
  [0.09019608 0.09019608 0.09019608]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Normal/Normal-10061.png,1.0,0.0,Normal
"[[[0.25882353 0.25882353 0.25882353]
  [0.25882353 0.25882353 0.25882353]
  [0.2745098  0.2745098  0.2745098 ]
  ...
  [0.47058824 0.47058824 0.47058824]
  [0.68235294 0.68235294 0.68235294]
  [0.83921569 0.83921569 0.83921569]]

 [[0.25490196 0.25490196 0.25490196]
  [0.26666667 0.26666667 0.26666667]
  [0.26666667 0.26666667 0.26666667]
  ...
  [0.45882353 0.45882353 0.45882353]
  [0.63921569 0.63921569 0.63921569]
  [0.78823529 0.78823529 0.78823529]]

 [[0.24313725 0.24313725 0.24313725]
  [0.25882353 0.25882353 0.25882353]
  [0.26666667 0.26666667 0.26666667]
  ...
  [0.28235294 0.28235294 0.28235294]
  [0.57647059 0.57647059 0.57647059]
  [0.82352941 0.82352941 0.82352941]]

 ...

 [[0.01176471 0.01176471 0.01176471]
  [0.01960784 0.01960784 0.01960784]
  [0.01176471 0.01176471 0.01176471]
  ...
  [0.         0.         0.        ]
  [0.01960784 0.01960784 0.01960784]
  [0.25882353 0.25882353 0.25882353]]

 [[0.03921569 0.03921569 0.03921569]
  [0.24705882 0.24705882 0.24705882]
  [0.14901961 0.14901961 0.14901961]
  ...
  [0.         0.         0.        ]
  [0.01960784 0.01960784 0.01960784]
  [0.25490196 0.25490196 0.25490196]]

 [[0.19215686 0.19215686 0.19215686]
  [0.35294118 0.35294118 0.35294118]
  [0.29803922 0.29803922 0.29803922]
  ...
  [0.         0.         0.        ]
  [0.01960784 0.01960784 0.01960784]
  [0.25098039 0.25098039 0.25098039]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-1063.png,0.0,1.0,Viral_Pneumonia
"[[[0.         0.         0.        ]
  [0.00784314 0.00784314 0.00784314]
  [0.01568627 0.01568627 0.01568627]
  ...
  [0.10980392 0.10980392 0.10980392]
  [0.10980392 0.10980392 0.10980392]
  [0.12941176 0.12941176 0.12941176]]

 [[0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.00784314 0.00784314 0.00784314]
  ...
  [0.10588235 0.10588235 0.10588235]
  [0.10588235 0.10588235 0.10588235]
  [0.12941176 0.12941176 0.12941176]]

 [[0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.00784314 0.00784314 0.00784314]
  ...
  [0.29019608 0.29019608 0.29019608]
  [0.59215686 0.59215686 0.59215686]
  [0.14509804 0.14509804 0.14509804]]

 ...

 [[0.00392157 0.00392157 0.00392157]
  [0.         0.         0.        ]
  [0.01176471 0.01176471 0.01176471]
  ...
  [0.56078431 0.56078431 0.56078431]
  [0.39607843 0.39607843 0.39607843]
  [0.01960784 0.01960784 0.01960784]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.01176471 0.01176471 0.01176471]
  ...
  [0.02745098 0.02745098 0.02745098]
  [0.01176471 0.01176471 0.01176471]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.01176471 0.01176471 0.01176471]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-1058.png,0.0,1.0,Viral_Pneumonia
"[[[0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  ...
  [0.01568627 0.01568627 0.01568627]
  [0.01568627 0.01568627 0.01568627]
  [0.01568627 0.01568627 0.01568627]]

 [[0.02352941 0.02352941 0.02352941]
  [0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  ...
  [0.01960784 0.01960784 0.01960784]
  [0.01568627 0.01568627 0.01568627]
  [0.01176471 0.01176471 0.01176471]]

 [[0.02352941 0.02352941 0.02352941]
  [0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  ...
  [0.01960784 0.01960784 0.01960784]
  [0.01568627 0.01568627 0.01568627]
  [0.01568627 0.01568627 0.01568627]]

 ...

 [[0.58431373 0.58431373 0.58431373]
  [0.57647059 0.57647059 0.57647059]
  [0.56862745 0.56862745 0.56862745]
  ...
  [0.01568627 0.01568627 0.01568627]
  [0.02745098 0.02745098 0.02745098]
  [0.06666667 0.06666667 0.06666667]]

 [[0.65490196 0.65490196 0.65490196]
  [0.64313725 0.64313725 0.64313725]
  [0.63921569 0.63921569 0.63921569]
  ...
  [0.12156863 0.12156863 0.12156863]
  [0.14509804 0.14509804 0.14509804]
  [0.20784314 0.20784314 0.20784314]]

 [[0.70196078 0.70196078 0.70196078]
  [0.69803922 0.69803922 0.69803922]
  [0.69411765 0.69411765 0.69411765]
  ...
  [0.43137255 0.43137255 0.43137255]
  [0.45490196 0.45490196 0.45490196]
  [0.49019608 0.49019608 0.49019608]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Normal/Normal-10052.png,1.0,0.0,Normal
"[[[0.02745098 0.02745098 0.02745098]
  [0.09019608 0.09019608 0.09019608]
  [0.12941176 0.12941176 0.12941176]
  ...
  [0.29019608 0.29019608 0.29019608]
  [0.38823529 0.38823529 0.38823529]
  [0.08627451 0.08627451 0.08627451]]

 [[0.02352941 0.02352941 0.02352941]
  [0.09019608 0.09019608 0.09019608]
  [0.1254902  0.1254902  0.1254902 ]
  ...
  [0.32941176 0.32941176 0.32941176]
  [0.39607843 0.39607843 0.39607843]
  [0.11372549 0.11372549 0.11372549]]

 [[0.01568627 0.01568627 0.01568627]
  [0.08235294 0.08235294 0.08235294]
  [0.11764706 0.11764706 0.11764706]
  ...
  [0.10588235 0.10588235 0.10588235]
  [0.10588235 0.10588235 0.10588235]
  [0.01960784 0.01960784 0.01960784]]

 ...

 [[0.01176471 0.01176471 0.01176471]
  [0.00392157 0.00392157 0.00392157]
  [0.00784314 0.00784314 0.00784314]
  ...
  [0.00784314 0.00784314 0.00784314]
  [0.00784314 0.00784314 0.00784314]
  [0.00784314 0.00784314 0.00784314]]

 [[0.07843137 0.07843137 0.07843137]
  [0.27058824 0.27058824 0.27058824]
  [0.17647059 0.17647059 0.17647059]
  ...
  [0.00784314 0.00784314 0.00784314]
  [0.00392157 0.00392157 0.00392157]
  [0.05490196 0.05490196 0.05490196]]

 [[0.21176471 0.21176471 0.21176471]
  [0.35686275 0.35686275 0.35686275]
  [0.29019608 0.29019608 0.29019608]
  ...
  [0.01176471 0.01176471 0.01176471]
  [0.00784314 0.00784314 0.00784314]
  [0.05098039 0.05098039 0.05098039]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-105.png,0.0,1.0,Viral_Pneumonia
"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.30196078 0.30196078 0.30196078]
  [0.3254902  0.3254902  0.3254902 ]
  [0.11372549 0.11372549 0.11372549]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.35294118 0.35294118 0.35294118]
  [0.32941176 0.32941176 0.32941176]
  [0.1372549  0.1372549  0.1372549 ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.05882353 0.05882353 0.05882353]
  [0.08627451 0.08627451 0.08627451]
  [0.01568627 0.01568627 0.01568627]]

 ...

 [[0.05098039 0.05098039 0.05098039]
  [0.00392157 0.00392157 0.00392157]
  [0.01176471 0.01176471 0.01176471]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.09411765 0.09411765 0.09411765]
  [0.27843137 0.27843137 0.27843137]
  [0.10980392 0.10980392 0.10980392]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.04313725 0.04313725 0.04313725]]

 [[0.23529412 0.23529412 0.23529412]
  [0.31764706 0.31764706 0.31764706]
  [0.38823529 0.38823529 0.38823529]
  ...
  [0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.03921569 0.03921569 0.03921569]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-102.png,0.0,1.0,Viral_Pneumonia
"[[[0.21960784 0.21960784 0.21960784]
  [0.15294118 0.15294118 0.15294118]
  [0.10196078 0.10196078 0.10196078]
  ...
  [0.43921569 0.43921569 0.43921569]
  [0.45882353 0.45882353 0.45882353]
  [0.49019608 0.49019608 0.49019608]]

 [[0.20784314 0.20784314 0.20784314]
  [0.14117647 0.14117647 0.14117647]
  [0.08627451 0.08627451 0.08627451]
  ...
  [0.21960784 0.21960784 0.21960784]
  [0.23137255 0.23137255 0.23137255]
  [0.2745098  0.2745098  0.2745098 ]]

 [[0.20392157 0.20392157 0.20392157]
  [0.14117647 0.14117647 0.14117647]
  [0.09019608 0.09019608 0.09019608]
  ...
  [0.1254902  0.1254902  0.1254902 ]
  [0.12941176 0.12941176 0.12941176]
  [0.15686275 0.15686275 0.15686275]]

 ...

 [[0.06666667 0.06666667 0.06666667]
  [0.07058824 0.07058824 0.07058824]
  [0.07058824 0.07058824 0.07058824]
  ...
  [0.14509804 0.14509804 0.14509804]
  [0.22352941 0.22352941 0.22352941]
  [0.33333333 0.33333333 0.33333333]]

 [[0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  [0.09019608 0.09019608 0.09019608]
  ...
  [0.14901961 0.14901961 0.14901961]
  [0.22352941 0.22352941 0.22352941]
  [0.3372549  0.3372549  0.3372549 ]]

 [[0.11764706 0.11764706 0.11764706]
  [0.11372549 0.11372549 0.11372549]
  [0.11764706 0.11764706 0.11764706]
  ...
  [0.15686275 0.15686275 0.15686275]
  [0.23137255 0.23137255 0.23137255]
  [0.34509804 0.34509804 0.34509804]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Normal/Normal-10007.png,1.0,0.0,Normal
"[[[0.18823529 0.18823529 0.18823529]
  [0.18431373 0.18431373 0.18431373]
  [0.19215686 0.19215686 0.19215686]
  ...
  [0.03529412 0.03529412 0.03529412]
  [0.02352941 0.02352941 0.02352941]
  [0.01568627 0.01568627 0.01568627]]

 [[0.19607843 0.19607843 0.19607843]
  [0.20392157 0.20392157 0.20392157]
  [0.19215686 0.19215686 0.19215686]
  ...
  [0.03529412 0.03529412 0.03529412]
  [0.02745098 0.02745098 0.02745098]
  [0.01176471 0.01176471 0.01176471]]

 [[0.21960784 0.21960784 0.21960784]
  [0.22352941 0.22352941 0.22352941]
  [0.21960784 0.21960784 0.21960784]
  ...
  [0.03529412 0.03529412 0.03529412]
  [0.01960784 0.01960784 0.01960784]
  [0.01568627 0.01568627 0.01568627]]

 ...

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-1036.png,0.0,1.0,Viral_Pneumonia
"[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 ...

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]

 [[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  ...
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-1047.png,0.0,1.0,Viral_Pneumonia
"[[[0.24705882 0.24705882 0.24705882]
  [0.14117647 0.14117647 0.14117647]
  [0.08627451 0.08627451 0.08627451]
  ...
  [0.34901961 0.34901961 0.34901961]
  [0.41568627 0.41568627 0.41568627]
  [0.48235294 0.48235294 0.48235294]]

 [[0.12156863 0.12156863 0.12156863]
  [0.0627451  0.0627451  0.0627451 ]
  [0.04705882 0.04705882 0.04705882]
  ...
  [0.11764706 0.11764706 0.11764706]
  [0.14117647 0.14117647 0.14117647]
  [0.19607843 0.19607843 0.19607843]]

 [[0.10588235 0.10588235 0.10588235]
  [0.05882353 0.05882353 0.05882353]
  [0.04705882 0.04705882 0.04705882]
  ...
  [0.04705882 0.04705882 0.04705882]
  [0.05882353 0.05882353 0.05882353]
  [0.07058824 0.07058824 0.07058824]]

 ...

 [[0.05490196 0.05490196 0.05490196]
  [0.04705882 0.04705882 0.04705882]
  [0.04705882 0.04705882 0.04705882]
  ...
  [0.03921569 0.03921569 0.03921569]
  [0.06666667 0.06666667 0.06666667]
  [0.11764706 0.11764706 0.11764706]]

 [[0.0627451  0.0627451  0.0627451 ]
  [0.05882353 0.05882353 0.05882353]
  [0.05882353 0.05882353 0.05882353]
  ...
  [0.04313725 0.04313725 0.04313725]
  [0.07058824 0.07058824 0.07058824]
  [0.1254902  0.1254902  0.1254902 ]]

 [[0.07843137 0.07843137 0.07843137]
  [0.0745098  0.0745098  0.0745098 ]
  [0.0745098  0.0745098  0.0745098 ]
  ...
  [0.05098039 0.05098039 0.05098039]
  [0.08627451 0.08627451 0.08627451]
  [0.14117647 0.14117647 0.14117647]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Normal/Normal-10010.png,1.0,0.0,Normal
"[[[0.01568627 0.01568627 0.01568627]
  [0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  ...
  [0.31372549 0.31372549 0.31372549]
  [0.38431373 0.38431373 0.38431373]
  [0.05098039 0.05098039 0.05098039]]

 [[0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  ...
  [0.18823529 0.18823529 0.18823529]
  [0.30980392 0.30980392 0.30980392]
  [0.1254902  0.1254902  0.1254902 ]]

 [[0.01960784 0.01960784 0.01960784]
  [0.01568627 0.01568627 0.01568627]
  [0.01568627 0.01568627 0.01568627]
  ...
  [0.28235294 0.28235294 0.28235294]
  [0.33333333 0.33333333 0.33333333]
  [0.03529412 0.03529412 0.03529412]]

 ...

 [[0.2        0.2        0.2       ]
  [0.42352941 0.42352941 0.42352941]
  [0.42745098 0.42745098 0.42745098]
  ...
  [0.02352941 0.02352941 0.02352941]
  [0.02352941 0.02352941 0.02352941]
  [0.01960784 0.01960784 0.01960784]]

 [[0.19607843 0.19607843 0.19607843]
  [0.63921569 0.63921569 0.63921569]
  [0.65098039 0.65098039 0.65098039]
  ...
  [0.01960784 0.01960784 0.01960784]
  [0.02352941 0.02352941 0.02352941]
  [0.02352941 0.02352941 0.02352941]]

 [[0.18039216 0.18039216 0.18039216]
  [0.38431373 0.38431373 0.38431373]
  [0.14509804 0.14509804 0.14509804]
  ...
  [0.01960784 0.01960784 0.01960784]
  [0.01960784 0.01960784 0.01960784]
  [0.02352941 0.02352941 0.02352941]]]",/data1/dane/image_recognition/ankle_classification/github_20_09_2023/Data/Viral_Pneumonia/Viral Pneumonia-1025.png,0.0,1.0,Viral_Pneumonia
